2010-10-03 00:00:13,907 | DEBUG  | Stat yezooz. garage, cars_add=1.
2010-10-03 00:01:13,512 | DEBUG  | Stat yezooz. car_manuf, Fiat=18.
2010-10-03 00:01:13,512 | DEBUG  | Stat yezooz. car_manuf, Fiat=18.
2010-10-03 00:01:13,521 | DEBUG  | Stat yezooz. car_country, Italy=18.
2010-10-03 00:01:13,521 | DEBUG  | Stat yezooz. car_country, Italy=18.
2010-10-03 00:01:13,531 | DEBUG  | Stat yezooz. car_tier, 1=37.
2010-10-03 00:01:13,531 | DEBUG  | Stat yezooz. car_tier, 1=37.
2010-10-03 00:01:13,546 | DEBUG  | Stat yezooz. car_year, 2000=12.
2010-10-03 00:01:13,546 | DEBUG  | Stat yezooz. car_year, 2000=12.
2010-10-03 00:06:01,587 | DEBUG  | Stat yezooz. garage, cars_add=3.
2010-10-03 00:06:01,587 | DEBUG  | Stat yezooz. garage, cars_add=3.
2010-10-03 00:06:01,597 | DEBUG  | Stat yezooz. garage, cars=18.
2010-10-03 00:06:01,597 | DEBUG  | Stat yezooz. garage, cars=18.
2010-10-03 00:06:01,607 | DEBUG  | Stat yezooz. car_manuf, Fiat=19.
2010-10-03 00:06:01,607 | DEBUG  | Stat yezooz. car_manuf, Fiat=19.
2010-10-03 00:06:01,617 | DEBUG  | Stat yezooz. car_country, Italy=19.
2010-10-03 00:06:01,617 | DEBUG  | Stat yezooz. car_country, Italy=19.
2010-10-03 00:06:01,630 | DEBUG  | Stat yezooz. car_tier, 1=38.
2010-10-03 00:06:01,630 | DEBUG  | Stat yezooz. car_tier, 1=38.
2010-10-03 00:06:01,646 | DEBUG  | Stat yezooz. car_manuf, Fiat=20.
2010-10-03 00:06:01,646 | DEBUG  | Stat yezooz. car_manuf, Fiat=20.
2010-10-03 00:06:01,656 | DEBUG  | Stat yezooz. car_country, Italy=20.
2010-10-03 00:06:01,656 | DEBUG  | Stat yezooz. car_country, Italy=20.
2010-10-03 00:06:01,665 | DEBUG  | Stat yezooz. car_tier, 1=39.
2010-10-03 00:06:01,665 | DEBUG  | Stat yezooz. car_tier, 1=39.
2010-10-03 00:06:01,676 | DEBUG  | Stat yezooz. car_year, 2000=13.
2010-10-03 00:06:01,676 | DEBUG  | Stat yezooz. car_year, 2000=13.
2010-10-03 00:06:01,688 | DEBUG  | Stat yezooz. car_bhp, 74=3.
2010-10-03 00:06:01,688 | DEBUG  | Stat yezooz. car_bhp, 74=3.
2010-10-03 00:07:23,571 | DEBUG  | Stat yezooz. garage, cars_add=4.
2010-10-03 00:07:23,571 | DEBUG  | Stat yezooz. garage, cars_add=4.
2010-10-03 00:07:23,584 | DEBUG  | Stat yezooz. garage, cars=19.
2010-10-03 00:07:23,584 | DEBUG  | Stat yezooz. garage, cars=19.
2010-10-03 00:07:23,596 | DEBUG  | Stat yezooz. car_manuf, Fiat=21.
2010-10-03 00:07:23,596 | DEBUG  | Stat yezooz. car_manuf, Fiat=21.
2010-10-03 00:07:23,613 | DEBUG  | Stat yezooz. car_country, Italy=21.
2010-10-03 00:07:23,613 | DEBUG  | Stat yezooz. car_country, Italy=21.
2010-10-03 00:07:23,635 | DEBUG  | Stat yezooz. car_tier, 1=40.
2010-10-03 00:07:23,635 | DEBUG  | Stat yezooz. car_tier, 1=40.
2010-10-03 00:07:23,645 | DEBUG  | Stat yezooz. car_manuf, Fiat=22.
2010-10-03 00:07:23,645 | DEBUG  | Stat yezooz. car_manuf, Fiat=22.
2010-10-03 00:07:23,655 | DEBUG  | Stat yezooz. car_country, Italy=22.
2010-10-03 00:07:23,655 | DEBUG  | Stat yezooz. car_country, Italy=22.
2010-10-03 00:07:23,667 | DEBUG  | Stat yezooz. car_tier, 1=41.
2010-10-03 00:07:23,667 | DEBUG  | Stat yezooz. car_tier, 1=41.
2010-10-03 00:07:23,688 | DEBUG  | Stat yezooz. car_year, 2000=14.
2010-10-03 00:07:23,688 | DEBUG  | Stat yezooz. car_year, 2000=14.
2010-10-03 00:07:23,698 | DEBUG  | Stat yezooz. car_bhp, 74=4.
2010-10-03 00:07:23,698 | DEBUG  | Stat yezooz. car_bhp, 74=4.
2010-10-03 00:08:48,363 | DEBUG  | Stat yezooz. garage, cars_add=5.
2010-10-03 00:08:48,363 | DEBUG  | Stat yezooz. garage, cars_add=5.
2010-10-03 00:08:48,373 | DEBUG  | Stat yezooz. garage, cars=20.
2010-10-03 00:08:48,373 | DEBUG  | Stat yezooz. garage, cars=20.
2010-10-03 00:08:48,383 | DEBUG  | Stat yezooz. car_manuf, Fiat=23.
2010-10-03 00:08:48,383 | DEBUG  | Stat yezooz. car_manuf, Fiat=23.
2010-10-03 00:08:48,392 | DEBUG  | Stat yezooz. car_country, Italy=23.
2010-10-03 00:08:48,392 | DEBUG  | Stat yezooz. car_country, Italy=23.
2010-10-03 00:08:48,409 | DEBUG  | Stat yezooz. car_tier, 1=42.
2010-10-03 00:08:48,409 | DEBUG  | Stat yezooz. car_tier, 1=42.
2010-10-03 00:08:48,420 | DEBUG  | Stat yezooz. car_manuf, Fiat=24.
2010-10-03 00:08:48,420 | DEBUG  | Stat yezooz. car_manuf, Fiat=24.
2010-10-03 00:08:48,431 | DEBUG  | Stat yezooz. car_country, Italy=24.
2010-10-03 00:08:48,431 | DEBUG  | Stat yezooz. car_country, Italy=24.
2010-10-03 00:08:48,440 | DEBUG  | Stat yezooz. car_tier, 1=43.
2010-10-03 00:08:48,440 | DEBUG  | Stat yezooz. car_tier, 1=43.
2010-10-03 00:08:48,453 | DEBUG  | Stat yezooz. car_year, 2000=15.
2010-10-03 00:08:48,453 | DEBUG  | Stat yezooz. car_year, 2000=15.
2010-10-03 00:08:48,532 | DEBUG  | Stat yezooz. car_bhp, 74=5.
2010-10-03 00:08:48,532 | DEBUG  | Stat yezooz. car_bhp, 74=5.
2010-10-03 00:09:24,728 | DEBUG  | Stat yezooz. garage, cars_add=6.
2010-10-03 00:09:24,728 | DEBUG  | Stat yezooz. garage, cars_add=6.
2010-10-03 00:09:24,742 | DEBUG  | Stat yezooz. garage, cars=21.
2010-10-03 00:09:24,742 | DEBUG  | Stat yezooz. garage, cars=21.
2010-10-03 00:09:24,755 | DEBUG  | Stat yezooz. car_manuf, Fiat=25.
2010-10-03 00:09:24,755 | DEBUG  | Stat yezooz. car_manuf, Fiat=25.
2010-10-03 00:09:24,773 | DEBUG  | Stat yezooz. car_country, Italy=25.
2010-10-03 00:09:24,773 | DEBUG  | Stat yezooz. car_country, Italy=25.
2010-10-03 00:09:24,789 | DEBUG  | Stat yezooz. car_tier, 1=44.
2010-10-03 00:09:24,789 | DEBUG  | Stat yezooz. car_tier, 1=44.
2010-10-03 00:09:24,799 | DEBUG  | Stat yezooz. car_manuf, Fiat=26.
2010-10-03 00:09:24,799 | DEBUG  | Stat yezooz. car_manuf, Fiat=26.
2010-10-03 00:09:24,808 | DEBUG  | Stat yezooz. car_country, Italy=26.
2010-10-03 00:09:24,808 | DEBUG  | Stat yezooz. car_country, Italy=26.
2010-10-03 00:09:24,819 | DEBUG  | Stat yezooz. car_tier, 1=45.
2010-10-03 00:09:24,819 | DEBUG  | Stat yezooz. car_tier, 1=45.
2010-10-03 00:09:24,846 | DEBUG  | Stat yezooz. car_year, 2000=16.
2010-10-03 00:09:24,846 | DEBUG  | Stat yezooz. car_year, 2000=16.
2010-10-03 00:09:24,856 | DEBUG  | Stat yezooz. car_bhp, 74=6.
2010-10-03 00:09:24,856 | DEBUG  | Stat yezooz. car_bhp, 74=6.
2010-10-03 00:10:01,081 | DEBUG  | Stat yezooz. garage, cars_add=7.
2010-10-03 00:10:01,081 | DEBUG  | Stat yezooz. garage, cars_add=7.
2010-10-03 00:10:01,091 | DEBUG  | Stat yezooz. garage, cars=22.
2010-10-03 00:10:01,091 | DEBUG  | Stat yezooz. garage, cars=22.
2010-10-03 00:10:01,101 | DEBUG  | Stat yezooz. car_manuf, Fiat=27.
2010-10-03 00:10:01,101 | DEBUG  | Stat yezooz. car_manuf, Fiat=27.
2010-10-03 00:10:01,110 | DEBUG  | Stat yezooz. car_country, Italy=27.
2010-10-03 00:10:01,110 | DEBUG  | Stat yezooz. car_country, Italy=27.
2010-10-03 00:10:01,214 | DEBUG  | Stat yezooz. car_tier, 1=46.
2010-10-03 00:10:01,214 | DEBUG  | Stat yezooz. car_tier, 1=46.
2010-10-03 00:10:01,225 | DEBUG  | Stat yezooz. car_manuf, Fiat=28.
2010-10-03 00:10:01,225 | DEBUG  | Stat yezooz. car_manuf, Fiat=28.
2010-10-03 00:10:01,235 | DEBUG  | Stat yezooz. car_country, Italy=28.
2010-10-03 00:10:01,235 | DEBUG  | Stat yezooz. car_country, Italy=28.
2010-10-03 00:10:01,247 | DEBUG  | Stat yezooz. car_tier, 1=47.
2010-10-03 00:10:01,247 | DEBUG  | Stat yezooz. car_tier, 1=47.
2010-10-03 00:10:01,269 | DEBUG  | Stat yezooz. car_year, 2000=17.
2010-10-03 00:10:01,269 | DEBUG  | Stat yezooz. car_year, 2000=17.
2010-10-03 00:10:01,279 | DEBUG  | Stat yezooz. car_bhp, 74=7.
2010-10-03 00:10:01,279 | DEBUG  | Stat yezooz. car_bhp, 74=7.
2010-10-03 00:10:01,295 | DEBUG  | Stat yezooz. car_sprint, 12.50=2.
2010-10-03 00:10:01,295 | DEBUG  | Stat yezooz. car_sprint, 12.50=2.
2010-10-03 00:10:01,307 | DEBUG  | Stat yezooz. car_speed, 160=5.
2010-10-03 00:10:01,307 | DEBUG  | Stat yezooz. car_speed, 160=5.
2010-10-03 00:10:01,320 | DEBUG  | Stat yezooz. car_weight, 900=1.
2010-10-03 00:10:01,320 | DEBUG  | Stat yezooz. car_weight, 900=1.
2010-10-03 00:10:01,322 | INFO   | yezooz just earned 1000 cash
2010-10-03 00:10:01,322 | INFO   | yezooz just earned 1000 cash
2010-10-03 00:10:01,330 | DEBUG  | Stat yezooz. cash, earn_cash=1000.
2010-10-03 00:10:01,330 | DEBUG  | Stat yezooz. cash, earn_cash=1000.
2010-10-03 00:10:01,340 | DEBUG  | Stat yezooz. cash, earn_cash=10000.
2010-10-03 00:10:01,340 | DEBUG  | Stat yezooz. cash, earn_cash=10000.
2010-10-03 00:10:01,340 | INFO   | yezooz just earned 10 exp
2010-10-03 00:10:01,340 | INFO   | yezooz just earned 10 exp
2010-10-03 00:10:01,349 | DEBUG  | Stat yezooz. exp, earn_exp=10.
2010-10-03 00:10:01,349 | DEBUG  | Stat yezooz. exp, earn_exp=10.
2010-10-03 00:10:01,361 | DEBUG  | Stat yezooz. exp, earn_exp=100.
2010-10-03 00:10:01,361 | DEBUG  | Stat yezooz. exp, earn_exp=100.
2010-10-03 00:10:01,381 | DEBUG  | Stat yezooz. job, done=1.
2010-10-03 00:10:01,381 | DEBUG  | Stat yezooz. job, done=1.
2010-10-03 00:10:01,392 | DEBUG  | Stat yezooz. job, done=10.
2010-10-03 00:10:01,392 | DEBUG  | Stat yezooz. job, done=10.
2010-10-03 00:10:37,154 | DEBUG  | Stat yezooz. garage, cars_add=8.
2010-10-03 00:10:37,154 | DEBUG  | Stat yezooz. garage, cars_add=8.
2010-10-03 00:10:37,165 | DEBUG  | Stat yezooz. garage, cars=23.
2010-10-03 00:10:37,165 | DEBUG  | Stat yezooz. garage, cars=23.
2010-10-03 00:10:37,175 | DEBUG  | Stat yezooz. car_manuf, Renault=11.
2010-10-03 00:10:37,175 | DEBUG  | Stat yezooz. car_manuf, Renault=11.
2010-10-03 00:10:37,186 | DEBUG  | Stat yezooz. car_country, France=14.
2010-10-03 00:10:37,186 | DEBUG  | Stat yezooz. car_country, France=14.
2010-10-03 00:10:37,200 | DEBUG  | Stat yezooz. car_tier, 1=48.
2010-10-03 00:10:37,200 | DEBUG  | Stat yezooz. car_tier, 1=48.
2010-10-03 00:10:37,214 | DEBUG  | Stat yezooz. car_manuf, Renault=12.
2010-10-03 00:10:37,214 | DEBUG  | Stat yezooz. car_manuf, Renault=12.
2010-10-03 00:10:37,224 | DEBUG  | Stat yezooz. car_country, France=15.
2010-10-03 00:10:37,224 | DEBUG  | Stat yezooz. car_country, France=15.
2010-10-03 00:10:37,233 | DEBUG  | Stat yezooz. car_tier, 1=49.
2010-10-03 00:10:37,233 | DEBUG  | Stat yezooz. car_tier, 1=49.
2010-10-03 00:10:37,247 | DEBUG  | Stat yezooz. car_year, 1990=4.
2010-10-03 00:10:37,247 | DEBUG  | Stat yezooz. car_year, 1990=4.
2010-10-03 00:12:23,645 | DEBUG  | Stat yezooz. garage, cars_add=9.
2010-10-03 00:12:23,645 | DEBUG  | Stat yezooz. garage, cars_add=9.
2010-10-03 00:12:23,655 | DEBUG  | Stat yezooz. garage, cars=24.
2010-10-03 00:12:23,655 | DEBUG  | Stat yezooz. garage, cars=24.
2010-10-03 00:12:23,667 | DEBUG  | Stat yezooz. car_manuf, Renault=13.
2010-10-03 00:12:23,667 | DEBUG  | Stat yezooz. car_manuf, Renault=13.
2010-10-03 00:12:23,678 | DEBUG  | Stat yezooz. car_country, France=16.
2010-10-03 00:12:23,678 | DEBUG  | Stat yezooz. car_country, France=16.
2010-10-03 00:12:23,693 | DEBUG  | Stat yezooz. car_tier, 1=50.
2010-10-03 00:12:23,693 | DEBUG  | Stat yezooz. car_tier, 1=50.
2010-10-03 00:12:23,704 | DEBUG  | Stat yezooz. car_manuf, Renault=14.
2010-10-03 00:12:23,704 | DEBUG  | Stat yezooz. car_manuf, Renault=14.
2010-10-03 00:12:23,713 | DEBUG  | Stat yezooz. car_country, France=17.
2010-10-03 00:12:23,713 | DEBUG  | Stat yezooz. car_country, France=17.
2010-10-03 00:12:23,723 | DEBUG  | Stat yezooz. car_tier, 1=51.
2010-10-03 00:12:23,723 | DEBUG  | Stat yezooz. car_tier, 1=51.
2010-10-03 00:12:23,736 | DEBUG  | Stat yezooz. car_year, 1990=5.
2010-10-03 00:12:23,736 | DEBUG  | Stat yezooz. car_year, 1990=5.
2010-10-03 00:12:23,767 | DEBUG  | Stat yezooz. car_bhp, 64=2.
2010-10-03 00:12:23,767 | DEBUG  | Stat yezooz. car_bhp, 64=2.
2010-10-03 00:12:58,433 | DEBUG  | Stat yezooz. garage, cars_add=10.
2010-10-03 00:12:58,433 | DEBUG  | Stat yezooz. garage, cars_add=10.
2010-10-03 00:12:58,443 | DEBUG  | Stat yezooz. garage, cars=25.
2010-10-03 00:12:58,443 | DEBUG  | Stat yezooz. garage, cars=25.
2010-10-03 00:12:58,452 | DEBUG  | Stat yezooz. car_manuf, Renault=15.
2010-10-03 00:12:58,452 | DEBUG  | Stat yezooz. car_manuf, Renault=15.
2010-10-03 00:12:58,462 | DEBUG  | Stat yezooz. car_country, France=18.
2010-10-03 00:12:58,462 | DEBUG  | Stat yezooz. car_country, France=18.
2010-10-03 00:12:58,474 | DEBUG  | Stat yezooz. car_tier, 1=52.
2010-10-03 00:12:58,474 | DEBUG  | Stat yezooz. car_tier, 1=52.
2010-10-03 00:12:58,489 | DEBUG  | Stat yezooz. car_manuf, Renault=16.
2010-10-03 00:12:58,489 | DEBUG  | Stat yezooz. car_manuf, Renault=16.
2010-10-03 00:12:58,504 | DEBUG  | Stat yezooz. car_country, France=19.
2010-10-03 00:12:58,504 | DEBUG  | Stat yezooz. car_country, France=19.
2010-10-03 00:12:58,518 | DEBUG  | Stat yezooz. car_tier, 1=53.
2010-10-03 00:12:58,518 | DEBUG  | Stat yezooz. car_tier, 1=53.
2010-10-03 00:12:58,544 | DEBUG  | Stat yezooz. car_year, 1990=6.
2010-10-03 00:12:58,544 | DEBUG  | Stat yezooz. car_year, 1990=6.
2010-10-03 00:12:58,559 | DEBUG  | Stat yezooz. car_bhp, 64=3.
2010-10-03 00:12:58,559 | DEBUG  | Stat yezooz. car_bhp, 64=3.
2010-10-03 00:15:30,086 | DEBUG  | Stat yezooz. garage, cars_add=11.
2010-10-03 00:15:30,086 | DEBUG  | Stat yezooz. garage, cars_add=11.
2010-10-03 00:15:30,097 | DEBUG  | Stat yezooz. garage, cars=26.
2010-10-03 00:15:30,097 | DEBUG  | Stat yezooz. garage, cars=26.
2010-10-03 00:15:30,106 | DEBUG  | Stat yezooz. car_manuf, Renault=17.
2010-10-03 00:15:30,106 | DEBUG  | Stat yezooz. car_manuf, Renault=17.
2010-10-03 00:15:30,116 | DEBUG  | Stat yezooz. car_country, France=20.
2010-10-03 00:15:30,116 | DEBUG  | Stat yezooz. car_country, France=20.
2010-10-03 00:15:30,128 | DEBUG  | Stat yezooz. car_tier, 1=54.
2010-10-03 00:15:30,128 | DEBUG  | Stat yezooz. car_tier, 1=54.
2010-10-03 00:15:30,140 | DEBUG  | Stat yezooz. car_manuf, Renault=18.
2010-10-03 00:15:30,140 | DEBUG  | Stat yezooz. car_manuf, Renault=18.
2010-10-03 00:15:30,161 | DEBUG  | Stat yezooz. car_country, France=21.
2010-10-03 00:15:30,161 | DEBUG  | Stat yezooz. car_country, France=21.
2010-10-03 00:15:30,174 | DEBUG  | Stat yezooz. car_tier, 1=55.
2010-10-03 00:15:30,174 | DEBUG  | Stat yezooz. car_tier, 1=55.
2010-10-03 00:15:30,200 | DEBUG  | Stat yezooz. car_year, 1990=7.
2010-10-03 00:15:30,200 | DEBUG  | Stat yezooz. car_year, 1990=7.
2010-10-03 00:15:30,216 | DEBUG  | Stat yezooz. car_bhp, 64=4.
2010-10-03 00:15:30,216 | DEBUG  | Stat yezooz. car_bhp, 64=4.
2010-10-03 00:16:19,031 | DEBUG  | Stat yezooz. garage, cars_add=12.
2010-10-03 00:16:19,031 | DEBUG  | Stat yezooz. garage, cars_add=12.
2010-10-03 00:16:19,041 | DEBUG  | Stat yezooz. garage, cars=27.
2010-10-03 00:16:19,041 | DEBUG  | Stat yezooz. garage, cars=27.
2010-10-03 00:16:19,051 | DEBUG  | Stat yezooz. car_manuf, Renault=19.
2010-10-03 00:16:19,051 | DEBUG  | Stat yezooz. car_manuf, Renault=19.
2010-10-03 00:16:19,061 | DEBUG  | Stat yezooz. car_country, France=22.
2010-10-03 00:16:19,061 | DEBUG  | Stat yezooz. car_country, France=22.
2010-10-03 00:16:19,075 | DEBUG  | Stat yezooz. car_tier, 1=56.
2010-10-03 00:16:19,075 | DEBUG  | Stat yezooz. car_tier, 1=56.
2010-10-03 00:16:19,087 | DEBUG  | Stat yezooz. car_manuf, Renault=20.
2010-10-03 00:16:19,087 | DEBUG  | Stat yezooz. car_manuf, Renault=20.
2010-10-03 00:16:19,097 | DEBUG  | Stat yezooz. car_country, France=23.
2010-10-03 00:16:19,097 | DEBUG  | Stat yezooz. car_country, France=23.
2010-10-03 00:16:19,107 | DEBUG  | Stat yezooz. car_tier, 1=57.
2010-10-03 00:16:19,107 | DEBUG  | Stat yezooz. car_tier, 1=57.
2010-10-03 00:16:19,118 | DEBUG  | Stat yezooz. car_year, 1990=8.
2010-10-03 00:16:19,118 | DEBUG  | Stat yezooz. car_year, 1990=8.
2010-10-03 00:16:19,141 | DEBUG  | Stat yezooz. car_bhp, 64=5.
2010-10-03 00:16:19,141 | DEBUG  | Stat yezooz. car_bhp, 64=5.
2010-10-03 00:16:19,157 | DEBUG  | Stat yezooz. car_sprint, 15.70=3.
2010-10-03 00:16:19,157 | DEBUG  | Stat yezooz. car_sprint, 15.70=3.
2010-10-03 00:16:19,166 | DEBUG  | Stat yezooz. car_speed, 160=6.
2010-10-03 00:16:19,166 | DEBUG  | Stat yezooz. car_speed, 160=6.
2010-10-03 00:16:19,178 | DEBUG  | Stat yezooz. car_weight, 1000=1.
2010-10-03 00:16:19,178 | DEBUG  | Stat yezooz. car_weight, 1000=1.
2010-10-03 00:16:19,181 | INFO   | yezooz just earned 1000 cash
2010-10-03 00:16:19,181 | INFO   | yezooz just earned 1000 cash
2010-10-03 00:16:19,191 | DEBUG  | Stat yezooz. cash, earn_cash=2000.
2010-10-03 00:16:19,191 | DEBUG  | Stat yezooz. cash, earn_cash=2000.
2010-10-03 00:16:19,202 | DEBUG  | Stat yezooz. cash, earn_cash=11000.
2010-10-03 00:16:19,202 | DEBUG  | Stat yezooz. cash, earn_cash=11000.
2010-10-03 00:16:19,202 | INFO   | yezooz just earned 10 exp
2010-10-03 00:16:19,202 | INFO   | yezooz just earned 10 exp
2010-10-03 00:16:19,210 | DEBUG  | Stat yezooz. exp, earn_exp=20.
2010-10-03 00:16:19,210 | DEBUG  | Stat yezooz. exp, earn_exp=20.
2010-10-03 00:16:19,218 | DEBUG  | Stat yezooz. exp, earn_exp=110.
2010-10-03 00:16:19,218 | DEBUG  | Stat yezooz. exp, earn_exp=110.
2010-10-03 00:16:19,237 | DEBUG  | Stat yezooz. job, done=2.
2010-10-03 00:16:19,237 | DEBUG  | Stat yezooz. job, done=2.
2010-10-03 00:16:19,249 | DEBUG  | Stat yezooz. job, done=11.
2010-10-03 00:16:19,249 | DEBUG  | Stat yezooz. job, done=11.
2010-10-03 00:17:57,301 | DEBUG  | Stat yezooz. garage, cars_add=13.
2010-10-03 00:17:57,301 | DEBUG  | Stat yezooz. garage, cars_add=13.
2010-10-03 00:17:57,311 | DEBUG  | Stat yezooz. garage, cars=28.
2010-10-03 00:17:57,311 | DEBUG  | Stat yezooz. garage, cars=28.
2010-10-03 00:17:57,319 | DEBUG  | Stat yezooz. car_manuf, Mercedes-Benz=1.
2010-10-03 00:17:57,319 | DEBUG  | Stat yezooz. car_manuf, Mercedes-Benz=1.
2010-10-03 00:17:57,329 | DEBUG  | Stat yezooz. car_country, Germany=3.
2010-10-03 00:17:57,329 | DEBUG  | Stat yezooz. car_country, Germany=3.
2010-10-03 00:17:57,341 | DEBUG  | Stat yezooz. car_tier, 1=58.
2010-10-03 00:17:57,341 | DEBUG  | Stat yezooz. car_tier, 1=58.
2010-10-03 00:17:57,353 | DEBUG  | Stat yezooz. car_manuf, Mercedes-Benz=2.
2010-10-03 00:17:57,353 | DEBUG  | Stat yezooz. car_manuf, Mercedes-Benz=2.
2010-10-03 00:17:57,364 | DEBUG  | Stat yezooz. car_country, Germany=4.
2010-10-03 00:17:57,364 | DEBUG  | Stat yezooz. car_country, Germany=4.
2010-10-03 00:17:57,375 | DEBUG  | Stat yezooz. car_tier, 1=59.
2010-10-03 00:17:57,375 | DEBUG  | Stat yezooz. car_tier, 1=59.
2010-10-03 00:17:57,386 | DEBUG  | Stat yezooz. car_year, 2000=18.
2010-10-03 00:17:57,386 | DEBUG  | Stat yezooz. car_year, 2000=18.
2010-10-03 00:17:57,404 | DEBUG  | Stat yezooz. car_bhp, 81=1.
2010-10-03 00:17:57,404 | DEBUG  | Stat yezooz. car_bhp, 81=1.
2010-10-03 00:17:57,426 | DEBUG  | Stat yezooz. car_sprint, 15.00=1.
2010-10-03 00:17:57,426 | DEBUG  | Stat yezooz. car_sprint, 15.00=1.
2010-10-03 00:17:57,435 | DEBUG  | Stat yezooz. car_speed, 170=2.
2010-10-03 00:17:57,435 | DEBUG  | Stat yezooz. car_speed, 170=2.
2010-10-03 00:17:57,445 | DEBUG  | Stat yezooz. car_weight, 1300=1.
2010-10-03 00:17:57,445 | DEBUG  | Stat yezooz. car_weight, 1300=1.
2010-10-03 00:17:57,448 | INFO   | yezooz just earned 1000 cash
2010-10-03 00:17:57,448 | INFO   | yezooz just earned 1000 cash
2010-10-03 00:17:57,459 | DEBUG  | Stat yezooz. cash, earn_cash=3000.
2010-10-03 00:17:57,459 | DEBUG  | Stat yezooz. cash, earn_cash=3000.
2010-10-03 00:17:57,468 | DEBUG  | Stat yezooz. cash, earn_cash=12000.
2010-10-03 00:17:57,468 | DEBUG  | Stat yezooz. cash, earn_cash=12000.
2010-10-03 00:17:57,468 | INFO   | yezooz just earned 10 exp
2010-10-03 00:17:57,468 | INFO   | yezooz just earned 10 exp
2010-10-03 00:17:57,476 | DEBUG  | Stat yezooz. exp, earn_exp=30.
2010-10-03 00:17:57,476 | DEBUG  | Stat yezooz. exp, earn_exp=30.
2010-10-03 00:17:57,484 | DEBUG  | Stat yezooz. exp, earn_exp=120.
2010-10-03 00:17:57,484 | DEBUG  | Stat yezooz. exp, earn_exp=120.
2010-10-03 00:17:57,506 | DEBUG  | Stat yezooz. job, done=3.
2010-10-03 00:17:57,506 | DEBUG  | Stat yezooz. job, done=3.
2010-10-03 00:17:57,519 | DEBUG  | Stat yezooz. job, done=12.
2010-10-03 00:17:57,519 | DEBUG  | Stat yezooz. job, done=12.
2010-10-03 00:29:58,727 | DEBUG  | Stat yezooz. garage, cars_add=14.
2010-10-03 00:29:58,727 | DEBUG  | Stat yezooz. garage, cars_add=14.
2010-10-03 00:29:58,738 | DEBUG  | Stat yezooz. garage, cars=29.
2010-10-03 00:29:58,738 | DEBUG  | Stat yezooz. garage, cars=29.
2010-10-03 00:29:58,748 | DEBUG  | Stat yezooz. car_manuf, Mercedes-Benz=3.
2010-10-03 00:29:58,748 | DEBUG  | Stat yezooz. car_manuf, Mercedes-Benz=3.
2010-10-03 00:29:58,758 | DEBUG  | Stat yezooz. car_country, Germany=5.
2010-10-03 00:29:58,758 | DEBUG  | Stat yezooz. car_country, Germany=5.
2010-10-03 00:29:58,776 | DEBUG  | Stat yezooz. car_tier, 1=60.
2010-10-03 00:29:58,776 | DEBUG  | Stat yezooz. car_tier, 1=60.
2010-10-03 00:29:58,791 | DEBUG  | Stat yezooz. car_manuf, Mercedes-Benz=4.
